04/04 09:22:00 FINE sim.Admin|Log for simulation 2 started
04/04 09:26:50 FINE agents.DemandAgent|Day 29 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17511451957139862 Cmp ID: 356825009 Cmp Bid: 300412
04/04 09:27:00 INFO sim.Simulation|***** START OF TIME 30 *****
04/04 09:27:00 INFO agents.DemandAgent|Day 30 : Auction pending campaign: CampaignImpl [id=356825009, reachImps=3750, dayStart=31, dayEnd=40, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Reporting auction results...CampaignImpl [id=356825009, reachImps=3750, dayStart=31, dayEnd=40, targetSegment=[YOUNG, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2427.0, advertiser=DummyAdnetwork-2]
04/04 09:27:00 INFO agents.DemandAgent|Day 30 :Notifying new campaign opportunity: CampaignImpl [id=1733039734, reachImps=3750, dayStart=32, dayEnd=36, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:00 INFO sim.Simulation|***** START OF TIME 30 COMPLETE *****
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19049499230178157 Cmp ID: 1733039734 Cmp Bid: 595906
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1733039734 Cmp Bid: 1
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1733039734 Cmp Bid: 2550
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1733039734 Cmp Bid: 2685
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1733039734 Cmp Bid: 1
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1733039734 Cmp Bid: 1
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1733039734 Cmp Bid: 2968
04/04 09:27:00 FINE agents.DemandAgent|Day 30 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1733039734 Cmp Bid: 1
04/04 09:27:10 INFO sim.Simulation|***** START OF TIME 31 *****
04/04 09:27:10 INFO agents.DemandAgent|Day 31 : Auction pending campaign: CampaignImpl [id=1733039734, reachImps=3750, dayStart=32, dayEnd=36, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:10 INFO agents.DemandAgent|Day 31 : Campaign auction: Not allocated
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Reporting auction results...CampaignImpl [id=1733039734, reachImps=3750, dayStart=32, dayEnd=36, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=]
04/04 09:27:10 INFO agents.DemandAgent|Day 31 :Notifying new campaign opportunity: CampaignImpl [id=1140506611, reachImps=12500, dayStart=33, dayEnd=35, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:10 INFO sim.Simulation|***** START OF TIME 31 COMPLETE *****
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1140506611 Cmp Bid: 1
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1140506611 Cmp Bid: 2059
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1140506611 Cmp Bid: 2810
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1140506611 Cmp Bid: 1
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1140506611 Cmp Bid: 1
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1140506611 Cmp Bid: 3066
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1140506611 Cmp Bid: 1
04/04 09:27:10 FINE agents.DemandAgent|Day 31 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1324463125229747 Cmp ID: 1140506611 Cmp Bid: 3268362
04/04 09:27:20 INFO sim.Simulation|***** START OF TIME 32 *****
04/04 09:27:20 INFO agents.DemandAgent|Day 32 : Auction pending campaign: CampaignImpl [id=1140506611, reachImps=12500, dayStart=33, dayEnd=35, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:20 INFO demand.CampaignImpl|Campaign 1581173354 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3754.0, otherImps=0.0, cost=4.813254200290906E-4] Reach 3750 ERR 1.0010254704630537 Budget 3.7439996340957986 Revenue 3.7478389951342477
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Reporting auction results...CampaignImpl [id=1140506611, reachImps=12500, dayStart=33, dayEnd=35, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=8.336167663002387, advertiser=DummyAdnetwork-2]
04/04 09:27:20 INFO agents.DemandAgent|Day 32 :Notifying new campaign opportunity: CampaignImpl [id=703772329, reachImps=12500, dayStart=34, dayEnd=38, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:20 INFO sim.Simulation|***** START OF TIME 32 COMPLETE *****
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 703772329 Cmp Bid: 1
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 703772329 Cmp Bid: 2995
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 703772329 Cmp Bid: 2055
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 703772329 Cmp Bid: 1
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 703772329 Cmp Bid: 1
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 703772329 Cmp Bid: 2283
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 703772329 Cmp Bid: 1
04/04 09:27:20 FINE agents.DemandAgent|Day 32 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17505470184518448 Cmp ID: 703772329 Cmp Bid: 2031019
04/04 09:27:30 INFO sim.Simulation|***** START OF TIME 33 *****
04/04 09:27:30 INFO agents.DemandAgent|Day 33 : Auction pending campaign: CampaignImpl [id=703772329, reachImps=12500, dayStart=34, dayEnd=38, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:30 INFO demand.CampaignImpl|Campaign 979995469 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3753.0, otherImps=0.0, cost=6.60589719955696E-4] Reach 3750 ERR 1.0007598187470461 Budget 3.7439996340957986 Revenue 3.7468443952067183
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Reporting auction results...CampaignImpl [id=703772329, reachImps=12500, dayStart=34, dayEnd=38, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.414752581350189, advertiser=DummyAdnetwork-6]
04/04 09:27:30 INFO agents.DemandAgent|Day 33 :Notifying new campaign opportunity: CampaignImpl [id=488715173, reachImps=3750, dayStart=35, dayEnd=37, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:30 INFO sim.Simulation|***** START OF TIME 33 COMPLETE *****
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 488715173 Cmp Bid: 1
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 488715173 Cmp Bid: 2526
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 488715173 Cmp Bid: 3266
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 488715173 Cmp Bid: 1
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 488715173 Cmp Bid: 1
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 488715173 Cmp Bid: 2319
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 488715173 Cmp Bid: 1
04/04 09:27:30 FINE agents.DemandAgent|Day 33 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1232797048952613 Cmp ID: 488715173 Cmp Bid: 998305
04/04 09:27:40 INFO sim.Simulation|***** START OF TIME 34 *****
04/04 09:27:40 INFO agents.DemandAgent|Day 34 : Auction pending campaign: CampaignImpl [id=488715173, reachImps=3750, dayStart=35, dayEnd=37, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:40 INFO demand.CampaignImpl|Campaign 1251517961 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3753.0, otherImps=0.0, cost=1100.0003849381224] Reach 3750 ERR 1.0007598187470461 Budget 2632.0 Revenue 2633.9998429422253
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Reporting auction results...CampaignImpl [id=488715173, reachImps=3750, dayStart=35, dayEnd=37, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.3922484921797333, advertiser=DummyAdnetwork-6]
04/04 09:27:40 INFO agents.DemandAgent|Day 34 :Notifying new campaign opportunity: CampaignImpl [id=1359505708, reachImps=12500, dayStart=36, dayEnd=40, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:40 INFO sim.Simulation|***** START OF TIME 34 COMPLETE *****
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1359505708 Cmp Bid: 1
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1359505708 Cmp Bid: 2311
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1359505708 Cmp Bid: 2045
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1359505708 Cmp Bid: 1
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1359505708 Cmp Bid: 1
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1359505708 Cmp Bid: 2761
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1359505708 Cmp Bid: 1
04/04 09:27:40 FINE agents.DemandAgent|Day 34 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11219817562551344 Cmp ID: 1359505708 Cmp Bid: 2031019
04/04 09:27:50 INFO sim.Simulation|***** START OF TIME 35 *****
04/04 09:27:50 INFO agents.DemandAgent|Day 35 : Auction pending campaign: CampaignImpl [id=1359505708, reachImps=12500, dayStart=36, dayEnd=40, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:50 INFO demand.CampaignImpl|Campaign 1214157653 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3754.0, otherImps=0.0, cost=5.793684742275529E-4] Reach 3750 ERR 1.0010254704630537 Budget 2.5030418555231777 Revenue 2.505608651013804
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Reporting auction results...CampaignImpl [id=1359505708, reachImps=12500, dayStart=36, dayEnd=40, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.64689018944711, advertiser=DummyAdnetwork-2]
04/04 09:27:50 INFO agents.DemandAgent|Day 35 :Notifying new campaign opportunity: CampaignImpl [id=252725527, reachImps=3750, dayStart=37, dayEnd=39, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:27:50 INFO sim.Simulation|***** START OF TIME 35 COMPLETE *****
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 252725527 Cmp Bid: 1
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 252725527 Cmp Bid: 2503
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 252725527 Cmp Bid: 2104
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 252725527 Cmp Bid: 1
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 252725527 Cmp Bid: 1
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 252725527 Cmp Bid: 2366
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 252725527 Cmp Bid: 1
04/04 09:27:50 FINE agents.DemandAgent|Day 35 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14829267653858555 Cmp ID: 252725527 Cmp Bid: 1015509
04/04 09:28:00 INFO sim.Simulation|***** START OF TIME 36 *****
04/04 09:28:00 INFO agents.DemandAgent|Day 36 : Auction pending campaign: CampaignImpl [id=252725527, reachImps=3750, dayStart=37, dayEnd=39, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:00 INFO demand.CampaignImpl|Campaign 1140506611 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=12502.0, otherImps=0.0, cost=0.0017501849806413534] Reach 12500 ERR 1.0001210724824774 Budget 8.336167663002387 Revenue 8.337176943515693
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Reporting auction results...CampaignImpl [id=252725527, reachImps=3750, dayStart=37, dayEnd=39, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=2.7778924630318618, advertiser=DummyAdnetwork-6]
04/04 09:28:00 INFO agents.DemandAgent|Day 36 :Notifying new campaign opportunity: CampaignImpl [id=2129337845, reachImps=3750, dayStart=38, dayEnd=40, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:00 INFO sim.Simulation|***** START OF TIME 36 COMPLETE *****
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 2129337845 Cmp Bid: 1
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 2129337845 Cmp Bid: 2543
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 2129337845 Cmp Bid: 2766
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 2129337845 Cmp Bid: 1
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 2129337845 Cmp Bid: 1
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 2129337845 Cmp Bid: 2171
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 2129337845 Cmp Bid: 1
04/04 09:28:00 FINE agents.DemandAgent|Day 36 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16678039034725856 Cmp ID: 2129337845 Cmp Bid: 1010286
04/04 09:28:10 INFO sim.Simulation|***** START OF TIME 37 *****
04/04 09:28:10 INFO agents.DemandAgent|Day 37 : Auction pending campaign: CampaignImpl [id=2129337845, reachImps=3750, dayStart=38, dayEnd=40, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:10 INFO demand.CampaignImpl|Campaign 1230810908 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3757.0, otherImps=0.0, cost=6.429426462676344E-4] Reach 3750 ERR 1.0018206912125975 Budget 2818.0 Revenue 2823.1307078370996
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Reporting auction results...CampaignImpl [id=2129337845, reachImps=3750, dayStart=38, dayEnd=40, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2.58461675513188, advertiser=DummyAdnetwork-6]
04/04 09:28:10 INFO agents.DemandAgent|Day 37 :Notifying new campaign opportunity: CampaignImpl [id=1155434478, reachImps=3750, dayStart=39, dayEnd=43, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:10 INFO sim.Simulation|***** START OF TIME 37 COMPLETE *****
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1155434478 Cmp Bid: 1
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1155434478 Cmp Bid: 2251
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1155434478 Cmp Bid: 2866
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1155434478 Cmp Bid: 1
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1155434478 Cmp Bid: 1
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1155434478 Cmp Bid: 3081
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1155434478 Cmp Bid: 1
04/04 09:28:10 FINE agents.DemandAgent|Day 37 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15407107375219292 Cmp ID: 1155434478 Cmp Bid: 596002
04/04 09:28:20 INFO sim.Simulation|***** START OF TIME 38 *****
04/04 09:28:20 INFO agents.DemandAgent|Day 38 : Auction pending campaign: CampaignImpl [id=1155434478, reachImps=3750, dayStart=39, dayEnd=43, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:20 INFO demand.CampaignImpl|Campaign 1020572924 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 6250 ERR 0.0 Budget 6.215384689808033 Revenue 0.0
04/04 09:28:20 INFO demand.CampaignImpl|Campaign 488715173 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3753.0, otherImps=0.0, cost=6.166404932160326E-4] Reach 3750 ERR 1.0007598187470461 Budget 3.3922484921797333 Revenue 3.39482598617873
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Reporting auction results...CampaignImpl [id=1155434478, reachImps=3750, dayStart=39, dayEnd=43, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2251.0, advertiser=DummyAdnetwork-2]
04/04 09:28:20 INFO agents.DemandAgent|Day 38 :Notifying new campaign opportunity: CampaignImpl [id=512531146, reachImps=3750, dayStart=40, dayEnd=49, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:20 INFO sim.Simulation|***** START OF TIME 38 COMPLETE *****
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 512531146 Cmp Bid: 1
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 512531146 Cmp Bid: 3165
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 512531146 Cmp Bid: 2883
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 512531146 Cmp Bid: 1
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 512531146 Cmp Bid: 1
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 512531146 Cmp Bid: 2696
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 512531146 Cmp Bid: 1
04/04 09:28:20 FINE agents.DemandAgent|Day 38 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17602564109427793 Cmp ID: 512531146 Cmp Bid: 298552
04/04 09:28:30 INFO sim.Simulation|***** START OF TIME 39 *****
04/04 09:28:30 INFO agents.DemandAgent|Day 39 : Auction pending campaign: CampaignImpl [id=512531146, reachImps=3750, dayStart=40, dayEnd=49, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:30 INFO demand.CampaignImpl|Campaign 703772329 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 12500 ERR 0.0 Budget 3.414752581350189 Revenue 0.0
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Reporting auction results...CampaignImpl [id=512531146, reachImps=3750, dayStart=40, dayEnd=49, targetSegment=[HIGH_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.367060142761807, advertiser=DummyAdnetwork-2]
04/04 09:28:30 INFO agents.DemandAgent|Day 39 :Notifying new campaign opportunity: CampaignImpl [id=508929263, reachImps=12500, dayStart=41, dayEnd=50, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:30 INFO sim.Simulation|***** START OF TIME 39 COMPLETE *****
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 508929263 Cmp Bid: 1
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 508929263 Cmp Bid: 2409
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 508929263 Cmp Bid: 3145
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 508929263 Cmp Bid: 1
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 508929263 Cmp Bid: 1
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 508929263 Cmp Bid: 2604
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 508929263 Cmp Bid: 1
04/04 09:28:30 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11941644486146363 Cmp ID: 508929263 Cmp Bid: 1010286
04/04 09:28:40 INFO sim.Simulation|***** START OF TIME 40 *****
04/04 09:28:40 INFO agents.DemandAgent|Day 40 : Auction pending campaign: CampaignImpl [id=508929263, reachImps=12500, dayStart=41, dayEnd=50, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:40 INFO demand.CampaignImpl|Campaign 252725527 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3754.0, otherImps=0.0, cost=5.113551805263423E-4] Reach 3750 ERR 1.0010254704630537 Budget 2.7778924630318618 Revenue 2.7807411097022405
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Reporting auction results...CampaignImpl [id=508929263, reachImps=12500, dayStart=41, dayEnd=50, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=11.8369743259401, advertiser=DummyAdnetwork-2]
04/04 09:28:40 INFO agents.DemandAgent|Day 40 :Notifying new campaign opportunity: CampaignImpl [id=812781128, reachImps=3750, dayStart=42, dayEnd=46, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
